,Time,Predicted Quantity,Lower Bound,Higher Boundary
8034,2018-02-28,15.83039959645,14.189188881515884,17.417450953034393
8035,2016-06-30,1.158472611633291,-2.030630281635539,4.3487838630040745
8036,2018-09-30,19.28628394348131,2.052745641767582,36.92124213582031
8037,2018-04-30,4.920435375736349,2.85278427208979,7.035324409178746
8038,2015-03-31,43.372360672775955,31.258116423861317,55.786752332406955
8039,2018-11-30,90.31786430352543,57.31672798712624,123.76009370520465
8040,2018-11-30,6.805978812344346,3.9095570533506034,9.938822320002869
8041,2018-11-30,54.83775323798509,18.156224502997805,91.96399178490476
8042,2018-11-30,16.587297804924344,-0.2198819035115511,32.294754612937695
8043,2018-11-30,3.896131685781641,-15.270432674868417,21.82027185049947
8044,2018-10-31,12.582606447060854,7.643051847233299,17.504411944029748
8045,2013-03-31,5.0,4.999999989526457,5.000000010432739
8046,2018-04-30,8.795141477712184,2.675844446516897,14.419971679886704
8047,2017-10-31,5.0,4.999999993366147,5.000000006254867
8048,2011-07-31,22.763974214708416,1.464294137353797,45.2992399491287
8049,2018-11-30,140.36168057857816,91.77124299603676,193.34915678608792
8050,2018-11-30,41.393420810964805,18.646183234238535,62.25828825575569
8051,2010-12-31,6.7457125486145415,3.9565435089042573,9.696146925290108
8052,2018-11-30,63.172905610698066,35.95908608809296,87.41631981659447
8053,2011-02-28,28.135215502881806,25.307522715302262,31.197820691384706
8054,2018-11-30,5.650658452502819,4.174480110531392,6.988519497313576
8055,2018-11-30,4.784575738884117,1.4010784544044395,7.845819902951484
8056,2017-09-30,137.3639245417832,106.35482700322096,166.4778990505826
8057,2018-11-30,88.5270861163029,46.91279104780247,131.93375593486314
8058,2018-11-30,84.00655469706223,65.19970345338771,102.81215977520031
8059,2018-06-30,-7.720108919362861,-7.720108924057029,-7.720108914618022
8060,2012-04-30,3.0,2.9999999962804793,3.0000000039765706
8061,2018-11-30,7.245717518976461,2.3989251017607804,12.158725004562717
8062,2011-06-30,0.7875457875457874,0.7875457875457873,0.7875457875457875
8063,2013-05-31,131.02820351055286,131.0282035103762,131.028203510727
8064,2018-11-30,11.530601054790747,4.585043709789967,18.28320264312016
8065,2018-11-30,33.6111157418163,20.266707602402796,47.55234065848422
8066,2013-12-31,-0.0826635082129753,-3.5939275213215063,3.5312885425007883
8067,2017-10-31,22.01810118994599,12.968899561937,30.481037274973737
8068,2018-07-31,3.328630038965969,1.0186345385083073,5.566002151509773
8069,2017-07-31,2.756781091119083,1.3588454762486655,4.234024773503229
8070,2015-01-31,9.818716134800171,8.000634101893596,11.686026803631709
8071,2018-04-30,3.982723068759881,0.43676669569768356,7.610413701653724
8072,2018-03-31,4.413194511710753,-0.4645053336930796,9.076936013155839
8073,2017-05-31,2.301860592771151,0.23351620583894694,4.213517806552733
8074,2018-11-30,58.346054881969664,39.25711030077349,77.66075607977729
8075,2018-11-30,1.4661281248995333,1.159932492104419,1.7977578381682644
8076,2018-11-30,15.571148292517142,2.4142087574437108,28.68313719400263
8077,2018-11-30,14.788800906171408,7.046436855159644,22.14727201337402
8078,2018-11-30,9.102875642828597,2.6627344616085122,15.54235437444844
8079,2017-03-31,5.188383355419959,4.488202862954665,5.893760386722613
8080,2018-10-31,4.6776442317981015,1.9730246392229362,7.441046455133506
8081,2018-11-30,116.56278374065333,97.27461288200021,136.37142820591473
8082,2018-10-31,147.78148798356293,114.05698440463517,181.13821563198712
8083,2018-10-31,9.882643227066032,4.059224757099963,15.113038684081191
8084,2018-09-30,10.59137096049982,5.557526552528915,15.536273893749351
8085,2013-09-30,1.1656267725161495,-2.2979297006753145,4.870653328206973
8086,2018-02-28,-0.03554721236527514,-3.20722458276345,3.1101036924033214
8087,2015-09-30,1.2507456698037278,-3.7083882299834587,5.636683443156634
8088,2018-11-30,21.39513197982088,6.868794075055714,35.2569702978443
8089,2018-09-30,3.516824522025428,0.6408447839475306,6.13995663741114
8090,2015-03-31,4.453485118643217,1.7700725113462403,7.296073323019111
8091,2014-03-31,4.887024565669345,2.1397338659614413,7.779050033836414
8092,2018-11-30,7.886403340998456,5.476163637046088,10.427145485690236
8093,2018-11-30,7.3131496017656055,1.5688638397967758,12.222077136008718
8094,2012-05-31,10.0,9.999999986783475,10.000000013976399
8095,2011-10-31,2.6378566326890027,0.7206414805664886,4.6819540110874325
8096,2016-11-30,7.434869549643152,-2.8664820783847857,17.233061109089352
8097,2016-12-31,4.085469289971302,3.2299639685869312,4.961937455926398
